id;name;kingdom_id;rarity;mana;spell_type;type1;type2;color1;color2;color3
6650;Верховный король Железнобрюх;3004;Мифический;24;Ассасин;Гоблин;;синий; желтый; коричневый
6997;Львиная башня;3025;Мифический;16;Защитник;Башня;;синий; желтый; коричневый
6340;Камнемолот;3012;Мифический;22;Защитник;Божество; Гном;синий; желтый; коричневый
7377;Хранитель закона;3006;Мифический;24;Чародей;Божество; Рыцарь;синий; желтый; коричневый
6991;Железный Ястреб;3001;Мифический;25;Воевода;Конструкт; Механизм;синий; желтый; коричневый
7486;Грованга;3082;Мифический;24;Маг;Демон; Конструкт;синий; желтый; коричневый
7440;Кометалас;3013;Мифический;30;Маг;Дракон;;синий; желтый; коричневый
6870;Мистралия;3013;Мифический;25;Маг;Элементаль; Фея;синий; желтый; коричневый
7607;Бессмертный Скорпион;3024;Мифический;30;Разрушитель;Зверь; Бессмертный;синий; желтый; коричневый
7245;Сапфиракс;3011;Мифический;28;Маг;Дракон; Босс;синий; желтый; пурпурный
7582;Агуара;3084;Мифический;22;Поддержка;Оборотень; Фея;синий; желтый; пурпурный
7581;Бессмертная Ледовия;3011;Мифический;30;Маг;Фея; Бессмертный;синий; желтый; пурпурный
7017;Хуанлун;3030;Мифический;24;Маг;Божество; Дракон;синий; желтый; пурпурный
6474;Скади;3011;Мифический;20;Чародей;Божество; Фея;синий; желтый; пурпурный
6817;Шахбану Веспера;3024;Мифический;26;Поддержка;Элементаль; Мистик;синий; желтый; пурпурный
7304;Король воронов;3011;Мифический;24;Разрушитель;Фея; Стрикс;синий; желтый; пурпурный
6170;Пропастия;3021;Мифический;22;Генератор;Демон;;синий; желтый; пурпурный
7330;Странствующий рыцарь;3006;Редкий;11;Генератор;Человек; Рыцарь;синий; зеленый;
6803;Рубитресса;3003;Эпический;12;Разрушитель;Дикий народец;;синий; зеленый;
6316;Капитан Бородатый Череп;3026;Эпический;11;Генератор;Нежить; Разбойник;синий; зеленый;
6413;Ученик-обезьяна;3030;Редкий;11;Поддержка;Божество; Дикий народец;синий; зеленый;
6601;Чревоугодие;3037;Редчайший;12;Ассасин;Демон;;синий; зеленый;
7198;Природорожденный охотник;3080;Эпический;12;Генератор;Элементаль;;синий; зеленый;
6876;Гоблетт;3004;Редкий;11;Поддержка;Гоблин;;синий; зеленый;
6998;Вилли Якорь;3026;Эпический;10;Поддержка;Гоблин; Разбойник;синий; зеленый;
7224;Моллюск-плеточник;3041;Эпический;12;Разрушитель;Морской житель; Монстр;синий; зеленый;
6003;Каменный великан;3000;Редчайший;10;Защитник;Элементаль; Великан;синий; зеленый;
6938;Благодатия;3028;Эпический;14;Поддержка;Кентавр; Мистик;синий; зеленый;
7531;Туманный жаворонок;3009;Редчайший;11;Поддержка;Фея; Зверь;синий; зеленый;
6764;Березовый Шип;3002;Эпический;12;Разрушитель;Элементаль; Фея;синий; зеленый;
6110;Гигантский паук;3029;Редчайший;13;Генератор;Зверь;;синий; зеленый;
6535;Тай-Пан;3016;Эпический;12;Генератор;Нага;;синий; зеленый;
7327;Шелковый Клык;3029;Редчайший;12;Разрушитель;Эльф; Рыцарь;синий; зеленый;
7118;Чумодел;3065;Редчайший;11;Чародей;Эльф; Разбойник;синий; зеленый;
6259;Королева Изабелла;3006;Легендарный;15;Поддержка;Человек; Рыцарь;синий; зеленый;
6027;Энт;3015;Редчайший;12;Защитник;Фея; Элементаль;синий; зеленый;
6278;Сэр Соплешлем;3004;Эпический;13;Воин;Гоблин; Рыцарь;синий; зеленый;
6357;Антея;3028;Эпический;11;Генератор;Кентавр; Мистик;синий; зеленый;
6864;Сильфростенат;3019;Эпический;13;Маг;Дракон;;синий; зеленый;
6759;Король Трюфлерыл;3053;Легендарный;18;Генератор;Элементаль; Гоблин;синий; зеленый;
6983;Царь Минос;3059;Легендарный;15;Маг;Бык;;синий; зеленый;
6685;Король Авелорн;3015;Легендарный;16;Маг;Эльф;;синий; зеленый;
6778;Боевой волк;3018;Редкий;11;Генератор;Зверь;;синий; зеленый;
7544;Йети Детеныш;3011;Редкий;11;Разрушитель;Зверь;;синий; зеленый;
6458;Коралловый голем;3036;Редчайший;13;Защитник;Элементаль; Конструкт;синий; зеленый;
6608;Окулярен;3039;Эпический;12;Генератор;Монстр;;синий; зеленый;
6507;Хюндла Ледяная Корона;3013;Легендарный;15;Воевода;Элементаль; Великан;синий; зеленый;
6404;Минога;3036;Редчайший;12;Ассасин;Монстр;;синий; зеленый;
6966;Посланник Весны;3002;Эпический;13;Поддержка;Фея; Мистик;синий; зеленый;
7378;Урский;3010;Редкий;8;Разрушитель;Урск;;синий; зеленый;
7556;Лорд Дезолятус;3022;Эпический;13;Генератор;Человек; Мистик;синий; зеленый;
7365;Сборщик Слизней;3004;Эпический;12;Разрушитель;Гоблин;;синий; зеленый;
6889;Бивнюк;3036;Эпический;12;Разрушитель;Морской житель; Дикий народец;синий; зеленый;
7170;Механическая кобыла;3014;Редчайший;12;Генератор;Механизм; Зверь;синий; зеленый;
7129;Бык-страж;3027;Редчайший;12;Защитник;Бык;;синий; зеленый;
7359;Ледопламенный гоблин;3056;Эпический;13;Генератор;Элементаль; Гоблин;синий; зеленый;
6328;Кристенакс;3009;Легендарный;16;Маг;Дракон;;синий; зеленый;
7143;Сага;3011;Эпический;13;Маг;Фея; Мистик;синий; зеленый;
7313;Реликтовый рыцарь;3006;Редчайший;12;Поддержка;Нежить; Рыцарь;синий; зеленый;
7099;Водорожденная сова;3080;Редчайший;11;Разрушитель;Элементаль; Зверь;синий; зеленый;
6853;Мастер драки Бур'Нак;3018;Эпический;12;Генератор;Орк;;синий; зеленый;
6322;Мастер меча;3009;Редкий;11;Разрушитель;Эльф; Рыцарь;синий; зеленый;
6426;Блестящий Коготь;3002;Легендарный;14;Чародей;Фея; Дракон;синий; зеленый;
7173;Уваш-Ка;3017;Легендарный;16;Воевода;Демон;;синий; зеленый;
6947;Глубинный эльф-разбойник;3047;Редкий;12;Чародей;Эльф; Разбойник;синий; зеленый;
6724;Хладокрыл;3011;Легендарный;16;Маг;Элементаль; Зверь;синий; зеленый;
7048;Нагаловка;3016;Редкий;12;Разрушитель;Элементаль; Монстр;синий; зеленый;
6049;Саблезубый лев;3005;Редкий;8;Разрушитель;Зверь;;синий; зеленый;
7432;Живой хлад;3035;Редчайший;12;Разрушитель;Элементаль;;синий; зеленый;
6167;Милосердие;3014;Эпический;12;Генератор;Божество;;синий; зеленый;
6812;Тутанкотмон;3020;Эпический;12;Чародей;Нежить; Зверь;синий; зеленый;
7392;Сэр Айлуин;3009;Эпический;15;Разрушитель;Эльф; Рыцарь;синий; зеленый;
7019;Плащемантия;3058;Редчайший;11;Чародей;Элементаль; Монстр;синий; зеленый;
6163;Зеленая слизь;3017;Эпический;11;Генератор;Элементаль; Монстр;синий; зеленый;
6162;Фенрир;3008;Эпический;12;Поддержка;Оборотень; Зверь;синий; зеленый;
6704;Шаман Сета;3050;Эпический;12;Генератор;Нага; Мистик;синий; зеленый;
7542;Утонувший странник;3036;Эпический;15;Разрушитель;Нежить; Рыцарь;синий; зеленый;
6380;Заклинатель змей;3025;Редчайший;11;Генератор;Человек;;синий; зеленый;
6188;Зимний рыцарь;3011;Редкий;10;Защитник;Фея; Рыцарь;синий; зеленый;
6644;Призыватель земли;3027;Эпический;12;Разрушитель;Бык; Мистик;синий; зеленый;
7404;Зловещая кукла;3085;Легендарный;16;Защитник;Конструкт; Мистик;синий; зеленый;
7506;Лань Камнелом;3003;Эпический;12;Разрушитель;Дикий народец;;синий; зеленый;
6087;Рябинна;3015;Эпический;12;Маг;Фея; Элементаль;синий; зеленый;
6863;Королева Пчелиатрикс;3060;Легендарный;16;Генератор;Дикий народец; Мистик;синий; зеленый;
6581;Багровая Стрела;3030;Эпический;12;Ассасин;Урск; Разбойник;синий; зеленый;
6736;Орел-гарпия;3023;Редчайший;11;Разрушитель;Зверь;;синий; зеленый;
7050;Ледяная косатка;3011;Редкий;11;Разрушитель;Элементаль; Зверь;синий; зеленый;
6256;Аптекарь;3012;Редчайший;10;Генератор;Гном; Мистик;синий; зеленый;
6068;Тенета;3029;Легендарный;16;Маг;Демон;;синий; зеленый;
7358;Зеркальный рыцарь;3062;Эпический;12;Защитник;Фея; Рыцарь;синий; зеленый;
7069;Хранитель Нор;3003;Эпический;13;Воин;Дикий народец;;синий; зеленый;
6116;Друид;3008;Редчайший;12;Разрушитель;Оборотень; Мистик;синий; зеленый;
7502;Колфристи;3013;Эпический;14;Генератор;Элементаль; Великан;синий; зеленый;
6941;Арктурион;3035;Эпический;12;Генератор;Элементаль; Демон;синий; зеленый;
7030;Венерат;3019;Эпический;13;Генератор;Божество; Дракон;синий; зеленый;
7200;Дикий король;3003;Мифический;22;Воевода;Дикий народец;;синий; зеленый; желтый
6701;Королева Греха;3037;Мифический;20;Воевода;Демон; Мистик;синий; зеленый; желтый
7575;Бессмертная Аквария;3080;Мифический;30;Воин;Дракон; Бессмертный;синий; зеленый; желтый
6409;Эвриала;3016;Мифический;22;Маг;Божество; Нага;синий; зеленый; желтый
7317;Кантур;3026;Мифический;24;Разрушитель;Элементаль; Монстр;синий; зеленый; желтый
7522;Оборотень середины зимы;3008;Мифический;24;Маг;Элементаль; Зверь;синий; зеленый; желтый
6770;Акватика;3036;Мифический;24;Разрушитель;Элементаль; Мистик;синий; зеленый; желтый
6895;Сикоракс;3026;Мифический;25;Генератор;Элементаль; Мистик;синий; зеленый; коричневый
7315;Колосс;3082;Мифический;24;Защитник;Конструкт;;синий; зеленый; коричневый
7252;Скорпио;3024;Мифический;22;Ассасин;Зверь; Фея;синий; зеленый; коричневый
6700;Ваш'Дагон;3017;Мифический;24;Воевода;Демон;;синий; зеленый; коричневый
6410;Коготь Рока;3010;Мифический;24;Ассасин;Демон; Урск;синий; зеленый; коричневый
6519;Ундин;3036;Мифический;20;Воевода;Божество; Морской житель;синий; зеленый; красный
7567;Король-призрак Мрачнорог;3035;Мифический;24;Воевода;Нежить; Гном;синий; зеленый; красный
7057;Мифрилион;3012;Мифический;24;Защитник;Конструкт;;синий; зеленый; красный
6890;Повелитель резни;3027;Мифический;27;Воевода;Оборотень; Конструкт;синий; зеленый; красный
6169;Драакулис;3007;Мифический;20;Маг;Нежить;;синий; зеленый; красный
7467;Король Стормгард;3027;Мифический;24;Разрушитель;Бык;;синий; зеленый; красный
7095;Калика;3080;Мифический;24;Маг;Элементаль; Мистик;синий; зеленый; красный
7262;Аквария;3080;Мифический;22;Маг;Элементаль; Дракон;синий; зеленый; пурпурный
6594;Одержимый король;3022;Мифический;26;Чародей;Демон; Человек;синий; зеленый; пурпурный
6869;Цилопочтли;3023;Мифический;25;Ассасин;Стрикс; Нежить;синий; зеленый; пурпурный
6198;Чума;3034;Мифический;20;Чародей;Демон; Фея;синий; зеленый; пурпурный
7550;Архидруид Чернодрев;3085;Мифический;24;Маг;Элементаль; Мистик;синий; зеленый; пурпурный
7015;Верналис;3002;Мифический;20;Поддержка;Божество; Фея;синий; зеленый; пурпурный
7246;Изумрудринн;3002;Мифический;28;Маг;Дракон; Босс;синий; зеленый; пурпурный
6227;Император Корваш;3025;Легендарный;15;Воин;Человек; Монстр;синий; коричневый;
6526;Ледяной дух;3013;Редкий;10;Разрушитель;Элементаль; Нежить;синий; коричневый;
6807;Оборотень-брутал;3008;Редчайший;10;Защитник;Оборотень;;синий; коричневый;
6159;Марид;3024;Эпический;13;Разрушитель;Человек; Разбойник;синий; коричневый;
7401;Прыгающий паук;3029;Редкий;11;Разрушитель;Зверь;;синий; коричневый;
6284;Ледяной голем;3011;Эпический;13;Защитник;Элементаль; Конструкт;синий; коричневый;
6060;Снежный великан;3013;Редкий;9;Разрушитель;Элементаль; Великан;синий; коричневый;
6936;Королевский убийца;3016;Редчайший;12;Ассасин;Нага; Разбойник;синий; коричневый;
6690;Серебряный Дуб;3009;Редчайший;9;Поддержка;Элементаль; Мистик;синий; коричневый;
6695;Воитель;3006;Редкий;11;Поддержка;Человек; Рыцарь;синий; коричневый;
7081;Видарр Обширный;3013;Легендарный;16;Воин;Великан;;синий; коричневый;
6728;Громовая кузня;3012;Эпический;11;Поддержка;Гном; Конструкт;синий; коричневый;
6750;Водяной элементаль;3069;Эпический;13;Маг;Элементаль;;синий; коричневый;
6466;Вождь Могучий Рог;3027;Легендарный;16;Ассасин;Бык;;синий; коричневый;
6102;Гномий лорд;3012;Редкий;9;Разрушитель;Гном;;синий; коричневый;
6250;Королевский инженер;3001;Редчайший;12;Воевода;Человек;;синий; коричневый;
6002;Эттин;3000;Редкий;12;Воевода;Великан; Мистик;синий; коричневый;
6979;Щ.Л.К.Н.Ч.К.-1225;3001;Легендарный;14;Генератор;Механизм; Рыцарь;синий; коричневый;
6010;Чародей;3017;Редкий;8;Разрушитель;Человек; Мистик;синий; коричневый;
6077;Бегемот;3005;Легендарный;14;Маг;Монстр;;синий; коричневый;
6795;Доппельгангер;3062;Редкий;11;Чародей;Фея;;синий; коричневый;
6627;Король глубин;3041;Легендарный;15;Воин;Морской житель;;синий; коричневый;
6539;Сэр Вульфрик;3008;Эпический;12;Воин;Оборотень; Рыцарь;синий; коричневый;
7018;Каменный кальмар;3058;Редкий;11;Защитник;Элементаль; Монстр;синий; коричневый;
6119;Пожиратель эльфов;3018;Эпический;12;Ассасин;Великан;;синий; коричневый;
6189;Йети;3011;Редчайший;11;Воин;Зверь;;синий; коричневый;
6760;Уличный вор;3063;Редкий;12;Генератор;Человек; Разбойник;синий; коричневый;
6987;Глубинный гном;3046;Редкий;10;Генератор;Гном;;синий; коричневый;
6773;Мойра Сердце Скалы;3035;Эпический;12;Разрушитель;Гном;;синий; коричневый;
6580;Халфгрим Полугигант;3013;Эпический;12;Разрушитель;Великан; Человек;синий; коричневый;
7100;Камнерожденный лев;3080;Редчайший;11;Разрушитель;Элементаль; Зверь;синий; коричневый;
7024;Харон;3057;Эпический;13;Генератор;Демон; Нежить;синий; коричневый;
7131;Страж хранилища;3020;Редчайший;12;Разрушитель;Нежить; Рыцарь;синий; коричневый;
6273;Акулко;3026;Редчайший;12;Маг;Морской житель; Разбойник;синий; коричневый;
6822;Рыцарь глубин;3036;Редчайший;12;Защитник;Морской житель; Рыцарь;синий; коричневый;
6361;Принц-торговец;3022;Редчайший;8;Генератор;Человек;;синий; коричневый;
6058;Рыцарь на грифоне;3006;Редкий;9;Генератор;Рыцарь; Зверь;синий; коричневый;
6977;Ворона-падальщица;3020;Редчайший;12;Разрушитель;Нежить; Зверь;синий; коричневый;
7227;Гном-умелец;3001;Редчайший;12;Поддержка;Гном;;синий; коричневый;
7584;Dwarven Merchant;3012;Редчайший;3;Разрушитель;;;синий; коричневый;
7214;Каменный зомби;3082;Редкий;10;Генератор;Нежить; Конструкт;синий; коричневый;
7417;Мимик-смертоносень;3085;Редкий;11;Воевода;Нежить; Монстр;синий; коричневый;
7482;Таваритская принцесса;3020;Эпический;12;Разрушитель;Божество; Монстр;синий; коричневый;
7054;Акула-оборотень;3036;Эпический;12;Чародей;Зверь; Монстр;синий; коричневый;
6985;Снежный совомедведь;3010;Редчайший;11;Разрушитель;Зверь; Монстр;синий; коричневый;
7324;Скупщик;3063;Эпический;12;Генератор;Человек;;синий; коричневый;
7008;Ульф Харриган;3006;Легендарный;16;Разрушитель;Человек; Рыцарь;синий; коричневый;
6419;Лесной тролль;3015;Эпический;12;Генератор;Элементаль; Великан;синий; коричневый;
6081;Лютер;3000;Эпический;11;Поддержка;Человек; Рыцарь;синий; коричневый;
6688;Анкхект;3020;Эпический;12;Разрушитель;Нежить;;синий; коричневый;
6716;Объедун;3037;Редчайший;11;Ассасин;Демон; Зверь;синий; коричневый;
7072;Промерзший щитолом;3035;Редчайший;12;Разрушитель;Нежить; Гном;синий; коричневый;
6908;Книга тайн;3017;Редкий;11;Воевода;Конструкт; Мистик;синий; коричневый;
6946;Анкхнум;3020;Легендарный;16;Маг;Божество; Монстр;синий; коричневый;
6645;Черепашья пушка;3004;Эпический;11;Защитник;Зверь; Конструкт;синий; коричневый;
7530;Падший рыцарь;3006;Эпический;13;Защитник;Нежить; Рыцарь;синий; коричневый;
6517;Статуя св. Веритаса;3014;Эпический;12;Защитник;Божество;;синий; коричневый;
7462;Жук-глубокорог;3060;Эпический;12;Разрушитель;Дикий народец; Зверь;синий; коричневый;
6407;Левиафан;3036;Легендарный;15;Маг;Морской житель; Дракон;синий; коричневый;
7559;Теневой жук;3029;Редчайший;11;Разрушитель;Зверь; Монстр;синий; коричневый;
7278;Хлоп Хлопкль;3012;Легендарный;15;Поддержка;Гном;;синий; коричневый;
6633;Ракша Свободной Крови;3005;Редчайший;11;Разрушитель;Ракша;;синий; коричневый;
6376;Костяной демон;3021;Редчайший;12;Воин;Нежить; Демон;синий; коричневый;
6883;Василиск;3016;Легендарный;17;Ассасин;Монстр; Зверь;синий; коричневый;
7539;Фейский драгун;3011;Редчайший;14;Генератор;Фея; Рыцарь;синий; коричневый;
7349;Двигатель Теслы;3001;Редчайший;12;Генератор;Механизм;;синий; коричневый;
7234;Сапфировый гигант;3013;Эпический;13;Разрушитель;Элементаль; Великан;синий; коричневый;
6851;Тиран и Рекс;3024;Эпический;12;Разрушитель;Человек; Монстр;синий; коричневый;
6901;Ван Кейн;3007;Эпический;12;Ассасин;Человек;;синий; коричневый;
6681;Ба'эль;3022;Эпический;11;Чародей;Демон;;синий; коричневый;
6753;Острокрылая;3067;Редчайший;12;Ассасин;Стрикс; Разбойник;синий; коричневый;
7503;Ярнвиса;3013;Эпический;15;Разрушитель;Элементаль; Великан;синий; коричневый;
6308;Леди Железнобород;3012;Эпический;12;Ассасин;Гном; Рыцарь;синий; коричневый;
6914;Иллитийский колосс;3071;Редчайший;13;Защитник;Монстр; Великан;синий; коричневый;
6100;Храмовник;3014;Редкий;10;Генератор;Человек; Рыцарь;синий; коричневый;
7474;Шэцзи Ши;3030;Эпический;12;Разрушитель;Урск;;синий; коричневый;
7169;Бот-приставучка;3001;Эпический;10;Генератор;Механизм;;синий; коричневый;
7277;Королева Эш;3080;Легендарный;18;Воин;Элементаль;;синий; коричневый;
7548;Кобольд-вор;3051;Эпический;12;Разрушитель;Гоблин; Нага;синий; коричневый;
6078;Багряный нетопырь;3007;Легендарный;15;Маг;Нежить; Монстр;синий; красный;
6630;Леди Гарнетия;3019;Эпический;12;Разрушитель;Дракон; Рыцарь;синий; красный;
7371;«Инфернальный странник»;3021;Эпический;12;Воевода;Демон; Конструкт;синий; красный;
7120;Гнус Черносерд;3065;Легендарный;17;Генератор;Демон; Разбойник;синий; красный;
6806;Ночной убийца;3005;Эпический;12;Разрушитель;Ракша;;синий; красный;
6487;Страж-пандаска;3030;Редкий;12;Разрушитель;Урск;;синий; красный;
6143;Гидра;3027;Легендарный;16;Маг;Монстр;;синий; красный;
6514;Передовой;3006;Редчайший;11;Генератор;Кентавр; Рыцарь;синий; красный;
6042;Глубинный бурильщик;3012;Редкий;9;Генератор;Механизм; Гном;синий; красный;
7109;Льворог;3005;Эпический;10;Поддержка;Зверь; Мистик;синий; красный;
6784;Жабодав;3004;Эпический;12;Разрушитель;Гоблин;;синий; красный;
7288;Охотник лисьего камня;3084;Легендарный;16;Ассасин;Оборотень; Элементаль;синий; красный;
6821;Капитан Ара;3026;Легендарный;14;Ассасин;Стрикс; Разбойник;синий; красный;
7137;Серный слизень;3000;Редчайший;11;Генератор;Элементаль; Монстр;синий; красный;
6235;Виск;3019;Эпический;13;Защитник;Дракон; Рыцарь;синий; красный;
7037;Маг Адского Когтя;3054;Редчайший;13;Генератор;Демон; Ракша;синий; красный;
7319;Первый Коготь Маахес;3005;Легендарный;16;Воевода;Ракша; Рыцарь;синий; красный;
7529;Шэдоуискер;3005;Эпический;12;Разрушитель;Нежить; Ракша;синий; красный;
7414;Король Полуночного;3085;Легендарный;16;Разрушитель;Фея; Мистик;синий; красный;
6569;Сэр Мордейн;3021;Эпический;12;Разрушитель;Демон; Рыцарь;синий; красный;
6023;Ламия;3016;Редчайший;8;Чародей;Нага; Мистик;синий; красный;
6260;Фел'Драс;3018;Эпический;13;Разрушитель;Орк;;синий; красный;
6968;Харибда;3036;Легендарный;15;Ассасин;Зверь; Великан;синий; красный;
6543;Кендрала Кровавый Самоцвет;3026;Эпический;12;Разрушитель;Эльф; Разбойник;синий; красный;
6900;Фреки Дикий;3008;Эпический;13;Ассасин;Оборотень;;синий; красный;
6743;Порченый тролль;3022;Эпический;12;Генератор;Элементаль; Великан;синий; красный;
6855;Врата душ;3021;Редчайший;10;Защитник;Демон; Конструкт;синий; красный;
6721;Ровер-300;3001;Редчайший;11;Разрушитель;Механизм; Зверь;синий; красный;
7477;Командир драконов;3006;Эпический;12;Разрушитель;Человек; Рыцарь;синий; красный;
6208;Тэл'рэй;3029;Эпический;12;Ассасин;Эльф; Мистик;синий; красный;
6905;Цернунн;3011;Эпический;13;Разрушитель;Фея;;синий; красный;
6352;Верховный паладин;3014;Редчайший;12;Воин;Божество; Рыцарь;синий; красный;
6090;Аластер;3020;Эпический;12;Воин;Нежить; Рыцарь;синий; красный;
7296;Фантомный лис;3090;Редчайший;12;Генератор;Оборотень; Фея;синий; красный;
6940;Драконианский мудрец;3019;Редчайший;11;Поддержка;Дракон; Мистик;синий; красный;
6502;Ледяная лучница;3011;Редкий;10;Разрушитель;Фея;;синий; красный;
6703;Сетаури;3050;Редчайший;12;Воевода;Нага;;синий; красный;
6276;Бонни Роза;3026;Эпический;12;Разрушитель;Человек; Разбойник;синий; красный;
6050;Царь-воин;3005;Редкий;10;Разрушитель;Ракша;;синий; красный;
6945;Сэр Аламир;3014;Эпический;13;Генератор;Человек; Рыцарь;синий; красный;
6320;Тесла;3001;Легендарный;15;Маг;Человек;;синий; красный;
6643;Солдат Гнева;3037;Редкий;10;Воин;Демон;;синий; красный;
7557;Красный Корсар;3026;Эпический;12;Разрушитель;Эльф; Разбойник;синий; красный;
7368;Кобальтовый змей;3019;Редчайший;12;Разрушитель;Дракон; Зверь;синий; красный;
6613;Леди Морана;3040;Легендарный;17;Защитник;Нежить; Рыцарь;синий; красный;
6061;Берсерк;3013;Редчайший;12;Разрушитель;Великан;;синий; красный;
7541;Рыцарь-драугр;3036;Редчайший;11;Чародей;Нежить; Рыцарь;синий; красный;
6740;Хатиб Тахир;3025;Эпический;12;Поддержка;Человек;;синий; красный;
6624;Русалкула;3041;Редкий;12;Разрушитель;Морской житель;;синий; красный;
7431;Чудовищная фея;3011;Эпический;12;Разрушитель;Фея; Зверь;синий; красный;
7222;Рыба-удильщик;3036;Редчайший;11;Ассасин;Морской житель; Зверь;синий; красный;
6152;Избранный;3022;Эпический;12;Воин;Человек;;синий; красный;
7172;Древний прислужник;3017;Эпический;12;Генератор;Демон;;синий; красный;
6879;Костегрыз;3013;Эпический;12;Разрушитель;Великан;;синий; красный;
7080;Бальдр;3013;Эпический;12;Воевода;Великан;;синий; красный;
6751;Королева Мараджей;3069;Легендарный;15;Воевода;Элементаль; Конструкт;синий; красный;
7501;Львиный командор;3025;Эпический;12;Разрушитель;Ракша; Рыцарь;синий; красный;
6270;Палубный матрос;3026;Редкий;11;Генератор;Человек; Разбойник;синий; красный;
6037;Вихт;3020;Редкий;10;Чародей;Нежить;;синий; красный;
6570;Карликовый богомол;3036;Эпический;13;Разрушитель;Морской житель;;синий; красный;
7336;Дракон-страж;3006;Легендарный;15;Маг;Дракон;;синий; красный;
7239;Дух ярости;3010;Редчайший;12;Генератор;Урск; Фея;синий; красный;
7027;Рейдер-бивень;3018;Редкий;11;Разрушитель;Орк;;синий; красный;
6561;Ледяной гоблин;3035;Редчайший;11;Чародей;Гоблин;;синий; красный;
6403;Водолев;3036;Редчайший;13;Чародей;Морской житель; Зверь;синий; красный;
6816;Король Ледяного Пламени;3056;Легендарный;16;Маг;Элементаль; Эльф;синий; красный;
7352;Железный Власта;3010;Эпический;12;Воин;Урск; Рыцарь;синий; красный;
6086;Ворон;3016;Эпический;10;Разрушитель;Человек; Разбойник;синий; красный;
7272;Морской мусорщик;3036;Редчайший;12;Разрушитель;Морской житель; Монстр;синий; красный;
7207;Набассу;3082;Редчайший;12;Разрушитель;Демон; Конструкт;синий; красный;
7090;Огнерожденный воин;3080;Редкий;11;Воин;Элементаль; Рыцарь;синий; красный;
6698;Беренгари;3010;Эпический;12;Разрушитель;Урск;;синий; красный;
6334;Воин-ягуар;3023;Редчайший;11;Воин;Ракша;;синий; красный;
7507;Потерянный воин;3035;Редчайший;12;Чародей;Нежить; Гном;синий; красный;
6459;Мозазавр;3026;Редчайший;12;Ассасин;Монстр;;синий; красный;
6168;Доблесть;3006;Эпический;13;Ассасин;Божество; Рыцарь;синий; красный;
6533;Херн;3028;Эпический;12;Воин;Кентавр;;синий; красный;
6175;Дикий клык;3027;Эпический;11;Ассасин;Оборотень;;синий; красный;
6927;Хрясебот;3045;Редчайший;13;Воин;Механизм;;синий; красный;
7055;Агент Багрянца;3008;Редчайший;12;Генератор;Человек; Рыцарь;синий; красный;
6329;Йотнар Штормшильд;3013;Мифический;22;Воин;Божество; Великан;синий; красный; желтый
6952;Пламя Ану;3025;Мифический;24;Разрушитель;Божество; Зверь;синий; красный; желтый
6481;Чемпион Ану;3006;Мифический;22;Защитник;Человек; Рыцарь;синий; красный; желтый
7167;Искринатор;3001;Мифический;22;Защитник;Механизм;;синий; красный; желтый
7068;Фонтан Звезд;3002;Мифический;25;Поддержка;Конструкт; Фея;синий; красный; желтый
7487;Такшака;3016;Мифический;26;Разрушитель;Божество; Нага;синий; красный; желтый
6651;Тянь И;3030;Мифический;20;Воин;Дикий народец; Мистик;синий; красный; желтый
7573;Бессмертная Люцифа;3030;Мифический;30;Разрушитель;Эльф; Бессмертный;синий; красный; желтый
6843;Мать тьмы;3022;Мифический;24;Ассасин;Демон; Разбойник;синий; красный; коричневый
6571;Мегазавр;3026;Мифический;24;Ассасин;Морской житель; Монстр;синий; красный; коричневый
7525;Олдрик Морозный;3006;Мифический;24;Воин;Нежить; Рыцарь;синий; красный; коричневый
7016;Архигерцог;3021;Мифический;25;Ассасин;Демон;;синий; красный; коричневый
7362;Жуткий капитан Грим;3026;Мифический;22;Маг;Нежить; Разбойник;синий; красный; коричневый
6197;Война;3034;Мифический;20;Воин;Демон; Рыцарь;синий; красный; коричневый
7580;Бессмертный Титаний;3001;Мифический;30;Маг;Механизм; Бессмертный;синий; красный; коричневый
7155;Рыбы;3036;Мифический;24;Генератор;Морской житель;;синий; красный; коричневый
7566;Кукулькан;3023;Мифический;25;Маг;Стрикс; Дракон;синий; красный; пурпурный
7033;Хатир Взошедший;3008;Мифический;24;Воевода;Зверь; Босс;синий; красный; пурпурный
6747;Тень Зорна;3018;Мифический;24;Разрушитель;Нежить; Орк;синий; красный; пурпурный
7031;Хатир и Скролл;3008;Мифический;23;Воевода;Элементаль; Зверь;синий; красный; пурпурный
7249;Аметиалас;3009;Мифический;28;Маг;Дракон; Босс;синий; красный; пурпурный
7034;Скролл Перерожденный;3008;Мифический;24;Воевода;Зверь; Босс;синий; красный; пурпурный
6200;Смерть;3034;Мифический;20;Чародей;Нежить; Демон;синий; красный; пурпурный
6529;Зуул'Гот;3017;Мифический;32;Ассасин;Босс;;синий; красный; пурпурный
7572;Бессмертный Оссифер;3085;Мифический;30;Маг;Нежить; Бессмертный;синий; красный; пурпурный
6039;Боевой сфинкс;3020;Редчайший;7;Поддержка;Монстр;;синий; пурпурный;
6911;Восхвалитель Праздности;3037;Эпический;12;Защитник;Демон; Рыцарь;синий; пурпурный;
6405;Азура;3036;Эпический;14;Генератор;Морской житель; Мистик;синий; пурпурный;
6872;Инфернальная машина;3072;Редчайший;12;Воевода;Демон; Конструкт;синий; пурпурный;
